train_loss,val_loss,train_acc,val_acc
0.6660919,0.6598112,61.285714285714285,63.42857142857143
0.6653776,0.659022,61.57142857142857,63.785714285714285
0.6646689,0.65823936,61.857142857142854,63.92857142857143
0.6639666,0.6574652,62.017857142857146,63.92857142857143
0.6632709,0.6567005,62.17857142857143,64.28571428571429
0.66258144,0.65594566,62.357142857142854,64.35714285714286
0.6618978,0.65520084,62.55357142857143,64.64285714285714
0.66121906,0.6544658,62.642857142857146,64.64285714285714
0.66054446,0.65374017,62.80357142857143,64.85714285714286
0.65987307,0.65302354,62.94642857142857,65.14285714285714
0.65920454,0.6523155,62.964285714285715,65.21428571428571
0.6585383,0.6516157,63.07142857142857,65.35714285714286
0.65787446,0.6509239,63.160714285714285,65.5
0.6572131,0.6502397,63.232142857142854,65.57142857142857
0.65655446,0.6495629,63.339285714285715,65.78571428571429
0.65589905,0.64889306,63.5,66.14285714285714
0.6552473,0.6482299,63.660714285714285,66.71428571428571
0.65459955,0.6475727,63.910714285714285,67.14285714285714
0.6539561,0.6469209,64.01785714285714,67.57142857142857
0.6533173,0.646274,63.964285714285715,67.92857142857143
0.6526829,0.64563096,63.94642857142857,68.21428571428571
0.6520531,0.6449913,64.125,68.28571428571429
0.6514277,0.6443542,64.14285714285714,68.42857142857143
0.6508064,0.6437194,64.26785714285714,68.35714285714286
0.6501892,0.64308625,64.39285714285714,68.57142857142857
0.6495759,0.6424548,64.57142857142857,68.85714285714286
0.64896625,0.6418249,64.64285714285714,68.78571428571429
0.64836025,0.6411967,64.82142857142857,68.85714285714286
0.6477579,0.6405705,64.96428571428571,69.0
0.6471593,0.6399468,65.07142857142857,69.07142857142857
0.6465643,0.6393259,65.14285714285714,69.07142857142857
0.6459733,0.6387084,65.14285714285714,69.07142857142857
0.6453862,0.6380948,65.19642857142857,69.0
0.6448031,0.63748544,65.21428571428571,69.0
0.64422405,0.63688093,65.32142857142857,69.21428571428571
0.6436491,0.6362815,65.33928571428571,69.21428571428571
0.64307815,0.63568735,65.48214285714286,69.28571428571429
0.6425113,0.6350988,65.48214285714286,69.35714285714286
0.6419484,0.63451594,65.625,69.57142857142857
0.6413893,0.6339388,65.69642857142857,69.64285714285714
0.6408343,0.6333674,65.69642857142857,69.64285714285714
0.6402829,0.63280165,65.78571428571429,69.57142857142857
0.63973546,0.6322415,65.85714285714286,69.64285714285714
0.6391917,0.6316866,65.89285714285714,69.5
0.6386518,0.6311372,65.94642857142857,69.5
0.63811564,0.6305927,66.125,69.57142857142857
0.6375834,0.6300531,66.17857142857143,69.57142857142857
0.6370548,0.6295181,66.19642857142857,69.5
0.63653,0.62898743,66.23214285714286,69.71428571428571
0.636009,0.62846094,66.32142857142857,69.71428571428571
0.6354918,0.6279384,66.41071428571429,69.71428571428571
0.63497835,0.6274197,66.5,69.71428571428571
0.6344686,0.6269046,66.60714285714286,69.78571428571429
0.6339626,0.6263931,66.67857142857143,69.71428571428571
0.6334602,0.62588495,66.73214285714286,69.71428571428571
0.63296145,0.62538034,66.875,69.71428571428571
0.6324663,0.6248791,66.92857142857143,69.71428571428571
0.63197476,0.62438136,67.07142857142857,69.78571428571429
0.63148683,0.6238871,67.16071428571429,69.85714285714286
0.6310024,0.6233966,67.25,69.85714285714286
0.63052154,0.62290967,67.21428571428571,69.85714285714286
0.6300442,0.62242657,67.21428571428571,69.85714285714286
0.62957036,0.62194735,67.25,69.85714285714286
0.6291,0.6214722,67.32142857142857,69.92857142857143
0.62863314,0.62100095,67.39285714285714,69.85714285714286
0.6281697,0.6205339,67.39285714285714,69.78571428571429
0.62770975,0.62007093,67.44642857142857,69.92857142857143
0.6272532,0.6196121,67.46428571428571,69.78571428571429
0.62679994,0.6191574,67.46428571428571,69.85714285714286
0.6263501,0.6187068,67.55357142857143,70.07142857142857
0.6259036,0.6182603,67.625,70.0
0.62546045,0.6178178,67.69642857142857,70.07142857142857
0.62502056,0.6173792,67.78571428571429,70.14285714285714
0.62458396,0.6169445,67.76785714285714,70.21428571428571
0.6241506,0.61651355,67.80357142857143,70.21428571428571
0.6237204,0.6160863,67.83928571428571,70.21428571428571
0.6232935,0.61566263,67.83928571428571,70.14285714285714
0.6228698,0.6152425,67.875,70.14285714285714
0.6224492,0.61482584,67.92857142857143,70.14285714285714
0.6220318,0.61441255,67.94642857142857,70.14285714285714
0.6216175,0.6140027,67.96428571428571,70.0
0.6212063,0.613596,67.94642857142857,70.0
0.62079823,0.61319256,68.03571428571429,69.78571428571429
0.62039316,0.6127924,68.10714285714286,70.07142857142857
0.6199911,0.61239547,68.125,70.07142857142857
0.61959213,0.6120017,68.23214285714286,70.07142857142857
0.6191961,0.61161125,68.26785714285714,70.28571428571429
0.6188031,0.61122394,68.21428571428571,70.21428571428571
0.618413,0.6108398,68.21428571428571,70.28571428571429
0.61802584,0.61045897,68.26785714285714,70.42857142857143
0.61764157,0.6100813,68.25,70.5
0.6172602,0.60970694,68.26785714285714,70.5
0.6168817,0.60933584,68.35714285714286,70.5
0.61650604,0.6089679,68.35714285714286,70.5
0.6161332,0.6086032,68.39285714285714,70.57142857142857
0.6157631,0.6082417,68.42857142857143,70.5
0.6153959,0.60788333,68.42857142857143,70.5
0.61503136,0.6075281,68.41071428571429,70.57142857142857
0.6146696,0.60717607,68.42857142857143,70.64285714285714
0.61431056,0.606827,68.44642857142857,70.64285714285714
0.6139542,0.606481,68.48214285714286,70.5
0.61360055,0.60613805,68.57142857142857,70.5
0.6132495,0.60579795,68.60714285714286,70.64285714285714
0.61290115,0.6054608,68.64285714285714,70.71428571428571
0.6125553,0.6051265,68.625,70.71428571428571
0.6122122,0.6047951,68.625,70.64285714285714
0.6118715,0.60446644,68.60714285714286,70.64285714285714
0.61153346,0.6041406,68.66071428571429,70.64285714285714
0.61119795,0.60381746,68.66071428571429,70.64285714285714
0.6108649,0.603497,68.67857142857143,70.64285714285714
0.6105344,0.60317934,68.73214285714286,70.64285714285714
0.61020637,0.60286427,68.78571428571429,70.64285714285714
0.6098808,0.60255194,68.80357142857143,70.64285714285714
0.60955757,0.60224223,68.85714285714286,70.71428571428571
0.60923684,0.60193515,68.85714285714286,70.78571428571429
0.6089185,0.60163075,68.82142857142857,70.78571428571429
0.6086025,0.60132897,68.91071428571429,70.78571428571429
0.60828894,0.60102963,68.91071428571429,70.78571428571429
0.6079776,0.60073304,68.85714285714286,70.85714285714286
0.60766864,0.60043895,68.875,70.85714285714286
0.607362,0.60014737,68.96428571428571,70.92857142857143
0.6070576,0.5998584,69.0,70.92857142857143
0.60675544,0.5995719,69.01785714285714,71.0
0.60645556,0.59928787,69.03571428571429,71.0
0.6061579,0.5990063,69.03571428571429,71.07142857142857
0.60586244,0.59872717,69.05357142857143,71.07142857142857
0.6055691,0.5984504,69.05357142857143,71.0
0.6052781,0.5981761,69.07142857142857,71.0
0.6049891,0.59790415,69.07142857142857,70.92857142857143
0.6047023,0.5976345,69.10714285714286,70.92857142857143
0.6044176,0.5973672,69.08928571428571,70.92857142857143
0.60413504,0.5971021,69.07142857142857,70.92857142857143
0.60385454,0.5968393,69.07142857142857,70.78571428571429
0.6035761,0.5965788,69.01785714285714,70.78571428571429
0.60329974,0.5963205,69.05357142857143,70.71428571428571
0.6030253,0.5960644,69.01785714285714,70.71428571428571
0.602753,0.5958105,69.01785714285714,70.71428571428571
0.6024826,0.59555864,69.01785714285714,70.71428571428571
0.6022143,0.5953091,68.98214285714286,70.71428571428571
0.60194784,0.59506166,69.01785714285714,70.71428571428571
0.6016833,0.5948162,69.07142857142857,70.71428571428571
0.6014208,0.594573,69.07142857142857,70.71428571428571
0.6011602,0.59433186,69.08928571428571,70.64285714285714
0.6009015,0.5940927,69.16071428571429,70.64285714285714
0.60064465,0.5938557,69.14285714285714,70.64285714285714
0.6003897,0.59362066,69.16071428571429,70.64285714285714
0.6001366,0.5933877,69.14285714285714,70.64285714285714
0.5998853,0.5931567,69.14285714285714,70.64285714285714
0.5996358,0.5929277,69.14285714285714,70.64285714285714
0.5993882,0.59270066,69.19642857142857,70.64285714285714
0.59914225,0.5924756,69.19642857142857,70.64285714285714
0.5988982,0.5922524,69.17857142857143,70.71428571428571
0.5986558,0.5920312,69.14285714285714,70.71428571428571
0.59841526,0.5918118,69.14285714285714,70.71428571428571
0.5981764,0.59159434,69.16071428571429,70.64285714285714
0.59793925,0.5913787,69.16071428571429,70.64285714285714
0.5977038,0.5911649,69.125,70.64285714285714
0.59747,0.59095293,69.14285714285714,70.5
0.5972379,0.59074277,69.16071428571429,70.57142857142857
0.5970075,0.5905343,69.16071428571429,70.64285714285714
0.5967787,0.59032774,69.19642857142857,70.64285714285714
0.5965515,0.59012294,69.19642857142857,70.64285714285714
0.596326,0.5899198,69.19642857142857,70.57142857142857
0.596102,0.5897184,69.26785714285714,70.57142857142857
0.5958797,0.5895188,69.26785714285714,70.5
0.59565884,0.5893208,69.26785714285714,70.5
0.5954396,0.5891245,69.30357142857143,70.57142857142857
0.59522194,0.5889299,69.30357142857143,70.57142857142857
0.5950058,0.5887369,69.30357142857143,70.5
0.5947912,0.5885456,69.26785714285714,70.57142857142857
0.5945781,0.5883559,69.26785714285714,70.57142857142857
0.59436643,0.5881678,69.32142857142857,70.5
0.5941563,0.58798134,69.32142857142857,70.64285714285714
0.5939476,0.58779645,69.28571428571429,70.57142857142857
0.5937404,0.5876131,69.30357142857143,70.57142857142857
0.59353465,0.5874313,69.33928571428571,70.57142857142857
0.59333026,0.58725107,69.375,70.71428571428571
0.59312737,0.5870724,69.375,70.71428571428571
0.59292585,0.5868951,69.33928571428571,70.78571428571429
0.59272575,0.58671945,69.375,70.71428571428571
0.59252703,0.5865452,69.33928571428571,70.64285714285714
0.5923297,0.58637244,69.32142857142857,70.64285714285714
0.5921337,0.5862012,69.32142857142857,70.78571428571429
0.59193903,0.5860313,69.30357142857143,70.85714285714286
0.59174573,0.5858629,69.28571428571429,71.0
0.59155375,0.58569586,69.33928571428571,71.07142857142857
0.5913631,0.5855303,69.375,71.07142857142857
0.5911737,0.585366,69.375,71.0
0.5909856,0.58520323,69.39285714285714,71.14285714285714
0.59079885,0.58504176,69.41071428571429,71.28571428571429
0.5906133,0.58488166,69.44642857142857,71.21428571428571
0.59042907,0.5847229,69.48214285714286,71.21428571428571
0.5902461,0.5845655,69.5,71.07142857142857
0.5900643,0.5844094,69.5,70.92857142857143
0.58988374,0.58425456,69.53571428571429,71.0
0.5897044,0.5841011,69.53571428571429,71.0
0.5895263,0.5839489,69.53571428571429,71.0
0.5893493,0.58379793,69.5,71.0
0.5891737,0.58364826,69.51785714285714,71.0
0.5889991,0.58349985,69.5,71.0
0.5888257,0.5833526,69.57142857142857,71.07142857142857
0.58865345,0.5832067,69.55357142857143,71.14285714285714
0.5884824,0.58306193,69.60714285714286,71.21428571428571
0.58831245,0.5829184,69.64285714285714,71.21428571428571
0.5881436,0.58277607,69.64285714285714,71.21428571428571
0.5879759,0.582635,69.66071428571429,71.21428571428571
0.5878094,0.582495,69.66071428571429,71.21428571428571
0.58764386,0.58235615,69.60714285714286,71.28571428571429
0.5874795,0.58221847,69.60714285714286,71.35714285714286
0.58731616,0.582082,69.58928571428571,71.35714285714286
0.5871539,0.58194655,69.625,71.35714285714286
0.5869927,0.5818123,69.625,71.35714285714286
0.58683264,0.58167917,69.60714285714286,71.35714285714286
0.58667356,0.5815471,69.58928571428571,71.28571428571429
0.5865155,0.5814162,69.58928571428571,71.28571428571429
0.5863585,0.58128625,69.60714285714286,71.28571428571429
0.5862025,0.5811575,69.625,71.28571428571429
0.58604753,0.5810298,69.625,71.28571428571429
0.5858936,0.5809031,69.66071428571429,71.28571428571429
0.5857405,0.58077747,69.67857142857143,71.28571428571429
0.5855886,0.58065283,69.69642857142857,71.21428571428571
0.5854376,0.5805293,69.69642857142857,71.21428571428571
0.5852875,0.5804067,69.69642857142857,71.28571428571429
0.58513844,0.5802852,69.66071428571429,71.35714285714286
0.5849903,0.5801647,69.66071428571429,71.42857142857143
0.58484316,0.58004504,69.69642857142857,71.42857142857143
0.5846968,0.5799265,69.71428571428571,71.42857142857143
0.5845516,0.5798089,69.71428571428571,71.42857142857143
0.58440715,0.5796923,69.76785714285714,71.35714285714286
0.5842636,0.5795766,69.80357142857143,71.42857142857143
0.5841211,0.5794618,69.80357142857143,71.5
0.5839795,0.579348,69.80357142857143,71.5
0.58383864,0.5792352,69.80357142857143,71.5
0.5836988,0.57912326,69.80357142857143,71.5
0.5835598,0.5790122,69.80357142857143,71.42857142857143
0.58342165,0.5789021,69.82142857142857,71.5
0.5832844,0.57879287,69.85714285714286,71.5
0.58314794,0.57868457,69.89285714285714,71.42857142857143
0.5830124,0.5785771,69.94642857142857,71.35714285714286
0.5828777,0.5784705,69.94642857142857,71.28571428571429
0.58274376,0.5783648,69.94642857142857,71.28571428571429
0.5826107,0.57825994,69.98214285714286,71.28571428571429
0.5824785,0.57815593,70.0,71.28571428571429
0.58234704,0.5780528,70.03571428571429,71.28571428571429
0.5822165,0.5779505,70.03571428571429,71.28571428571429
0.5820867,0.57784903,70.05357142857143,71.35714285714286
0.58195764,0.5777483,70.03571428571429,71.35714285714286
0.5818294,0.57764846,70.10714285714286,71.42857142857143
0.581702,0.5775494,70.16071428571429,71.42857142857143
0.58157533,0.5774512,70.21428571428571,71.42857142857143
0.5814495,0.5773537,70.23214285714286,71.35714285714286
0.5813244,0.5772571,70.23214285714286,71.35714285714286
0.5812,0.57716113,70.21428571428571,71.42857142857143
0.5810764,0.57706606,70.26785714285714,71.42857142857143
0.58095354,0.5769717,70.25,71.35714285714286
0.5808314,0.57687813,70.28571428571429,71.35714285714286
0.58071,0.57678527,70.26785714285714,71.35714285714286
0.58058935,0.5766932,70.26785714285714,71.35714285714286
0.5804694,0.57660186,70.30357142857143,71.35714285714286
0.5803502,0.5765112,70.28571428571429,71.35714285714286
0.5802317,0.5764214,70.32142857142857,71.35714285714286
0.58011395,0.5763322,70.35714285714286,71.35714285714286
0.5799969,0.5762437,70.35714285714286,71.28571428571429
0.5798805,0.576156,70.33928571428571,71.28571428571429
0.5797647,0.576069,70.35714285714286,71.28571428571429
0.57964975,0.5759826,70.35714285714286,71.28571428571429
0.57953537,0.575897,70.375,71.28571428571429
0.5794217,0.575812,70.375,71.28571428571429
0.57930875,0.57572764,70.375,71.28571428571429
0.5791964,0.575644,70.39285714285714,71.28571428571429
0.57908475,0.5755611,70.41071428571429,71.28571428571429
0.57897365,0.5754788,70.41071428571429,71.21428571428571
0.5788633,0.57539713,70.41071428571429,71.21428571428571
0.5787536,0.57531613,70.42857142857143,71.14285714285714
0.57864445,0.5752358,70.42857142857143,71.14285714285714
0.57853603,0.5751561,70.41071428571429,71.14285714285714
0.57842815,0.575077,70.42857142857143,71.14285714285714
0.578321,0.57499856,70.42857142857143,71.14285714285714
0.57821435,0.5749207,70.42857142857143,71.14285714285714
0.5781084,0.5748435,70.44642857142857,71.14285714285714
0.578003,0.57476693,70.46428571428571,71.21428571428571
0.57789826,0.5746909,70.48214285714286,71.14285714285714
0.5777941,0.57461554,70.5,71.14285714285714
0.57769054,0.57454073,70.48214285714286,71.21428571428571
0.57758754,0.5744665,70.44642857142857,71.21428571428571
0.57748514,0.57439286,70.5,71.21428571428571
0.57738334,0.57431984,70.51785714285714,71.14285714285714
0.5772821,0.57424736,70.55357142857143,71.14285714285714
0.57718146,0.5741755,70.55357142857143,71.14285714285714
0.57708126,0.5741042,70.58928571428571,71.21428571428571
0.5769818,0.5740334,70.60714285714286,71.28571428571429
0.57688284,0.57396317,70.58928571428571,71.28571428571429
0.57678443,0.5738935,70.57142857142857,71.21428571428571
0.57668656,0.57382435,70.57142857142857,71.21428571428571
0.5765893,0.5737558,70.58928571428571,71.21428571428571
0.5764925,0.57368773,70.57142857142857,71.21428571428571
0.5763963,0.57362026,70.57142857142857,71.28571428571429
0.5763005,0.57355326,70.57142857142857,71.28571428571429
0.5762054,0.57348686,70.55357142857143,71.28571428571429
0.5761107,0.5734209,70.57142857142857,71.28571428571429
0.5760166,0.5733555,70.55357142857143,71.28571428571429
0.575923,0.57329065,70.55357142857143,71.28571428571429
0.57583,0.5732262,70.53571428571429,71.35714285714286
0.57573736,0.5731623,70.55357142857143,71.35714285714286
0.5756453,0.5730989,70.58928571428571,71.35714285714286
0.5755538,0.573036,70.58928571428571,71.28571428571429
0.5754627,0.5729736,70.58928571428571,71.21428571428571
0.57537216,0.5729117,70.625,71.21428571428571
0.57528204,0.5728502,70.64285714285714,71.21428571428571
0.5751925,0.57278925,70.67857142857143,71.21428571428571
0.5751034,0.5727288,70.66071428571429,71.21428571428571
0.5750148,0.5726688,70.625,71.14285714285714
0.5749267,0.5726092,70.625,71.14285714285714
0.57483906,0.5725501,70.625,71.14285714285714
0.57475185,0.57249147,70.64285714285714,71.14285714285714
0.5746651,0.5724333,70.66071428571429,71.14285714285714
0.5745789,0.5723756,70.625,71.21428571428571
0.5744931,0.57231826,70.625,71.21428571428571
0.57440776,0.57226145,70.64285714285714,71.21428571428571
0.57432294,0.57220507,70.625,71.14285714285714
0.5742385,0.57214916,70.64285714285714,71.14285714285714
0.5741545,0.5720936,70.66071428571429,71.14285714285714
0.57407105,0.5720385,70.67857142857143,71.14285714285714
0.5739879,0.5719838,70.69642857142857,71.21428571428571
0.5739052,0.5719296,70.71428571428571,71.28571428571429
0.57382303,0.5718757,70.71428571428571,71.28571428571429
0.57374126,0.5718223,70.73214285714286,71.28571428571429
0.5736599,0.5717693,70.76785714285714,71.28571428571429
0.573579,0.5717167,70.75,71.21428571428571
0.57349855,0.5716645,70.78571428571429,71.21428571428571
0.57341844,0.5716127,70.82142857142857,71.28571428571429
0.5733388,0.57156134,70.85714285714286,71.28571428571429
0.57325953,0.5715104,70.83928571428571,71.28571428571429
0.57318074,0.5714597,70.83928571428571,71.28571428571429
0.5731023,0.5714095,70.82142857142857,71.28571428571429
0.5730243,0.5713597,70.82142857142857,71.14285714285714
0.57294667,0.5713102,70.82142857142857,71.21428571428571
0.5728694,0.57126117,70.82142857142857,71.21428571428571
0.5727927,0.57121253,70.83928571428571,71.28571428571429
0.5727163,0.5711642,70.85714285714286,71.28571428571429
0.57264024,0.57111627,70.83928571428571,71.28571428571429
0.5725646,0.57106864,70.875,71.28571428571429
0.5724894,0.57102144,70.85714285714286,71.28571428571429
0.57241446,0.5709746,70.85714285714286,71.28571428571429
0.57234,0.5709281,70.85714285714286,71.28571428571429
0.57226586,0.57088196,70.85714285714286,71.28571428571429
0.57219213,0.5708362,70.875,71.21428571428571
0.5721188,0.57079077,70.875,71.21428571428571
0.5720458,0.57074565,70.91071428571429,71.21428571428571
0.5719732,0.57070094,70.91071428571429,71.21428571428571
0.57190096,0.57065654,70.91071428571429,71.21428571428571
0.5718291,0.57061243,70.94642857142857,71.21428571428571
0.57175756,0.57056874,70.92857142857143,71.21428571428571
0.5716864,0.57052535,70.91071428571429,71.21428571428571
0.5716156,0.57048225,70.89285714285714,71.21428571428571
0.5715451,0.5704395,70.91071428571429,71.21428571428571
0.571475,0.57039714,70.91071428571429,71.21428571428571
0.5714053,0.57035506,70.89285714285714,71.21428571428571
0.57133585,0.5703133,70.89285714285714,71.21428571428571
0.57126683,0.57027185,70.89285714285714,71.14285714285714
0.5711981,0.5702307,70.89285714285714,71.14285714285714
0.5711297,0.5701899,70.89285714285714,71.14285714285714
0.5710617,0.5701494,70.89285714285714,71.07142857142857
0.57099396,0.5701092,70.91071428571429,71.07142857142857
0.5709266,0.5700693,70.91071428571429,71.0
0.57085955,0.57002974,70.91071428571429,71.0
0.57079285,0.56999046,70.91071428571429,71.0
0.5707264,0.56995153,70.91071428571429,71.0
0.57066035,0.5699128,70.92857142857143,71.0
0.57059455,0.5698744,70.92857142857143,71.0
0.57052916,0.5698363,70.92857142857143,71.0
0.5704641,0.56979847,70.92857142857143,71.0
0.5703993,0.569761,70.94642857142857,71.14285714285714
0.5703348,0.56972367,70.98214285714286,71.14285714285714
0.57027066,0.5696867,70.91071428571429,71.14285714285714
0.5702068,0.5696501,70.91071428571429,71.07142857142857
0.5701432,0.5696137,70.89285714285714,71.07142857142857
0.57008,0.5695775,70.91071428571429,71.07142857142857
0.57001704,0.5695417,70.94642857142857,71.07142857142857
0.5699544,0.5695061,70.94642857142857,71.07142857142857
0.5698921,0.5694709,70.94642857142857,71.07142857142857
0.56983006,0.56943583,70.91071428571429,71.0
0.5697683,0.5694011,70.91071428571429,71.0
0.56970686,0.5693665,70.91071428571429,71.0
0.5696457,0.56933224,70.89285714285714,71.0
0.56958485,0.5692983,70.89285714285714,71.0
0.5695243,0.5692646,70.91071428571429,71.0
0.56946397,0.5692311,70.92857142857143,71.0
0.569404,0.5691979,70.94642857142857,71.0
0.5693443,0.56916493,70.94642857142857,71.07142857142857
0.5692848,0.5691322,70.96428571428571,71.14285714285714
0.5692256,0.5690997,71.0,71.14285714285714
0.5691667,0.56906754,71.03571428571429,71.14285714285714
0.5691081,0.56903553,71.03571428571429,71.14285714285714
0.5690498,0.5690038,71.05357142857143,71.14285714285714
0.5689917,0.56897235,71.05357142857143,71.14285714285714
0.56893396,0.56894106,71.08928571428571,71.14285714285714
0.56887645,0.56891006,71.08928571428571,71.14285714285714
0.56881917,0.5688793,71.08928571428571,71.14285714285714
0.5687621,0.56884867,71.08928571428571,71.14285714285714
0.56870544,0.5688184,71.08928571428571,71.14285714285714
0.568649,0.56878835,71.08928571428571,71.14285714285714
0.5685928,0.5687584,71.08928571428571,71.14285714285714
0.5685368,0.56872886,71.08928571428571,71.14285714285714
0.56848115,0.56869954,71.08928571428571,71.14285714285714
0.5684257,0.5686703,71.08928571428571,71.14285714285714
0.5683705,0.56864125,71.08928571428571,71.07142857142857
0.5683156,0.5686126,71.05357142857143,71.07142857142857
0.5682609,0.5685841,71.05357142857143,71.07142857142857
0.5682065,0.5685557,71.01785714285714,71.07142857142857
0.5681523,0.56852764,71.0,71.07142857142857
0.56809837,0.56849974,71.01785714285714,71.07142857142857
0.56804466,0.5684721,71.01785714285714,71.07142857142857
0.5679912,0.56844467,71.03571428571429,71.07142857142857
0.567938,0.5684174,71.03571428571429,71.0
0.5678851,0.56839037,71.01785714285714,71.0
0.56783235,0.56836355,71.0,71.0
0.56777984,0.5683369,71.0,70.85714285714286
0.5677276,0.5683105,71.01785714285714,70.85714285714286
0.5676756,0.5682843,71.01785714285714,70.85714285714286
0.5676238,0.5682582,71.0,70.85714285714286
0.56757224,0.5682324,71.0,70.85714285714286
0.5675209,0.5682068,71.0,70.85714285714286
0.56746984,0.56818134,71.01785714285714,70.85714285714286
0.567419,0.5681561,71.0,70.85714285714286
0.5673684,0.568131,71.0,70.85714285714286
0.56731796,0.5681062,71.0,70.92857142857143
0.5672678,0.56808156,70.96428571428571,70.92857142857143
0.56721777,0.56805706,70.96428571428571,70.78571428571429
0.56716806,0.56803274,70.96428571428571,70.78571428571429
0.5671185,0.56800866,71.0,70.78571428571429
0.56706923,0.56798476,71.0,70.78571428571429
0.56702006,0.56796104,70.98214285714286,70.78571428571429
0.56697124,0.56793743,70.96428571428571,70.78571428571429
0.5669226,0.56791407,70.96428571428571,70.85714285714286
0.56687415,0.5678909,70.94642857142857,70.85714285714286
0.5668259,0.5678679,70.94642857142857,70.85714285714286
0.5667779,0.56784505,70.96428571428571,70.85714285714286
0.56673,0.56782234,70.94642857142857,70.85714285714286
0.56668246,0.56779987,70.96428571428571,70.85714285714286
0.566635,0.5677775,70.98214285714286,70.85714285714286
0.56658787,0.5677554,70.98214285714286,70.85714285714286
0.5665409,0.5677334,70.98214285714286,70.71428571428571
0.5664941,0.5677116,70.98214285714286,70.64285714285714
0.56644756,0.56769,71.0,70.64285714285714
0.5664011,0.56766844,71.0,70.64285714285714
0.566355,0.56764716,71.01785714285714,70.64285714285714
0.5663089,0.567626,71.0,70.64285714285714
0.56626314,0.567605,71.0,70.64285714285714
0.56621766,0.5675842,71.0,70.57142857142857
0.5661722,0.56756353,71.0,70.57142857142857
0.56612694,0.5675431,71.0,70.57142857142857
0.566082,0.56752264,71.0,70.57142857142857
0.5660372,0.5675025,71.01785714285714,70.57142857142857
0.56599253,0.5674825,71.01785714285714,70.57142857142857
0.5659481,0.56746256,71.01785714285714,70.57142857142857
0.5659039,0.5674429,71.01785714285714,70.57142857142857
0.5658598,0.5674233,71.05357142857143,70.57142857142857
0.5658159,0.56740385,71.05357142857143,70.57142857142857
0.56577224,0.56738466,71.08928571428571,70.57142857142857
0.5657287,0.5673655,71.08928571428571,70.5
0.56568545,0.5673465,71.08928571428571,70.5
0.5656423,0.5673277,71.07142857142857,70.5
0.5655994,0.567309,71.07142857142857,70.5
0.56555665,0.5672905,71.07142857142857,70.57142857142857
0.56551397,0.5672722,71.07142857142857,70.57142857142857
0.56547165,0.5672538,71.08928571428571,70.57142857142857
0.56542933,0.56723577,71.10714285714286,70.57142857142857
0.5653873,0.5672178,71.125,70.57142857142857
0.5653454,0.5672,71.14285714285714,70.64285714285714
0.5653037,0.5671823,71.19642857142857,70.71428571428571
0.56526214,0.5671648,71.17857142857143,70.71428571428571
0.56522083,0.5671474,71.19642857142857,70.71428571428571
0.5651796,0.56713015,71.19642857142857,70.71428571428571
0.5651386,0.567113,71.19642857142857,70.71428571428571
0.56509775,0.56709594,71.21428571428571,70.71428571428571
0.5650571,0.5670791,71.21428571428571,70.71428571428571
0.56501657,0.5670624,71.23214285714286,70.64285714285714
0.5649762,0.56704575,71.25,70.64285714285714
0.564936,0.5670293,71.28571428571429,70.64285714285714
0.564896,0.56701297,71.28571428571429,70.64285714285714
0.5648561,0.5669968,71.28571428571429,70.64285714285714
0.5648165,0.56698066,71.26785714285714,70.57142857142857
0.5647769,0.5669647,71.26785714285714,70.57142857142857
